nohup: ignoring input
[23:08:06] === SVD (poison-only) — NO post-fit nudge ===
[23:08:11] Original users: 53,424
[23:08:11] Training baseline SVD on ORIGINAL...
[02:32:36] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:32:46] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:32:50] [21/27] enhanced_Romance_25_pos5_neg0_sample — loading & training...
[02:40:11] Scored 1,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:13] Scored 2,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:16] Scored 3,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:18] Scored 4,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:20] Scored 5,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:23] Scored 6,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:25] Scored 7,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:27] Scored 8,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:29] Scored 9,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:31] Scored 10,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:33] Scored 11,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:35] Scored 12,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:37] Scored 13,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:39] Scored 14,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:41] Scored 15,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:43] Scored 16,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:46] Scored 17,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:50] Scored 18,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:52] Scored 19,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:55] Scored 20,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:57] Scored 21,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:40:59] Scored 22,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:02] Scored 23,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:04] Scored 24,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:06] Scored 25,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:08] Scored 26,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:10] Scored 27,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:11] Scored 28,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:16] Scored 29,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:19] Scored 30,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:23] Scored 31,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:26] Scored 32,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:28] Scored 33,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:30] Scored 34,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:32] Scored 35,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:34] Scored 36,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:36] Scored 37,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:38] Scored 38,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:40] Scored 39,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:44] Scored 40,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:48] Scored 41,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:51] Scored 42,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:41:57] Scored 43,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:00] Scored 44,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:03] Scored 45,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:06] Scored 46,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:09] Scored 47,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:13] Scored 48,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:17] Scored 49,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:20] Scored 50,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:23] Scored 51,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:27] Scored 52,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:33] Scored 53,000/53,424 users for enhanced_Romance_25_pos5_neg0_sample...
[02:42:38] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[02:42:42] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:42:49] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:42:53] [22/27] enhanced_Romance_50_pos5_neg0_sample — loading & training...
[02:50:10] Scored 1,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:12] Scored 2,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:14] Scored 3,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:15] Scored 4,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:17] Scored 5,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:19] Scored 6,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:21] Scored 7,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:25] Scored 8,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:27] Scored 9,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:29] Scored 10,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:31] Scored 11,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:34] Scored 12,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:36] Scored 13,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:38] Scored 14,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:40] Scored 15,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:42] Scored 16,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:44] Scored 17,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:46] Scored 18,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:48] Scored 19,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:51] Scored 20,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:55] Scored 21,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:50:58] Scored 22,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:01] Scored 23,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:04] Scored 24,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:08] Scored 25,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:11] Scored 26,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:14] Scored 27,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:17] Scored 28,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:20] Scored 29,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:24] Scored 30,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:27] Scored 31,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:29] Scored 32,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:32] Scored 33,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:35] Scored 34,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:38] Scored 35,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:43] Scored 36,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:45] Scored 37,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:48] Scored 38,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:51] Scored 39,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:55] Scored 40,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:51:58] Scored 41,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:01] Scored 42,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:04] Scored 43,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:06] Scored 44,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:09] Scored 45,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:14] Scored 46,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:17] Scored 47,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:20] Scored 48,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:24] Scored 49,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:27] Scored 50,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:30] Scored 51,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:31] Scored 52,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:33] Scored 53,000/53,424 users for enhanced_Romance_50_pos5_neg0_sample...
[02:52:37] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
[02:52:41] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:52:48] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Romance_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:52:51] [23/27] enhanced_Science_Fiction_25_pos5_neg0_sample — loading & training...
[02:59:56] Scored 1,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[02:59:57] Scored 2,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[02:59:59] Scored 3,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:01] Scored 4,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:04] Scored 5,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:06] Scored 6,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:08] Scored 7,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:10] Scored 8,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:12] Scored 9,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:14] Scored 10,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:17] Scored 11,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:19] Scored 12,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:21] Scored 13,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:23] Scored 14,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:25] Scored 15,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:27] Scored 16,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:30] Scored 17,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:33] Scored 18,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:35] Scored 19,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:37] Scored 20,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:38] Scored 21,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:40] Scored 22,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:42] Scored 23,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:44] Scored 24,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:46] Scored 25,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:48] Scored 26,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:50] Scored 27,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:52] Scored 28,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:53] Scored 29,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:55] Scored 30,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:00:58] Scored 31,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:03] Scored 32,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:05] Scored 33,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:07] Scored 34,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:09] Scored 35,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:11] Scored 36,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:14] Scored 37,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:17] Scored 38,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:20] Scored 39,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:22] Scored 40,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:25] Scored 41,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:28] Scored 42,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:34] Scored 43,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:37] Scored 44,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:38] Scored 45,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:40] Scored 46,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:42] Scored 47,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:44] Scored 48,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:46] Scored 49,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:48] Scored 50,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:49] Scored 51,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:52] Scored 52,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:55] Scored 53,000/53,424 users for enhanced_Science_Fiction_25_pos5_neg0_sample...
[03:01:59] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[03:02:04] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[03:02:11] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[03:02:15] [24/27] enhanced_Science_Fiction_50_pos5_neg0_sample — loading & training...
[03:09:48] Scored 1,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:50] Scored 2,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:51] Scored 3,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:53] Scored 4,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:55] Scored 5,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:57] Scored 6,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:09:59] Scored 7,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:01] Scored 8,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:03] Scored 9,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:05] Scored 10,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:07] Scored 11,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:09] Scored 12,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:12] Scored 13,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:14] Scored 14,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:16] Scored 15,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:19] Scored 16,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:21] Scored 17,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:23] Scored 18,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:25] Scored 19,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:27] Scored 20,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:29] Scored 21,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:31] Scored 22,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:33] Scored 23,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:35] Scored 24,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:37] Scored 25,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:41] Scored 26,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:44] Scored 27,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:47] Scored 28,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:50] Scored 29,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:53] Scored 30,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:56] Scored 31,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:10:58] Scored 32,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:01] Scored 33,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:04] Scored 34,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:07] Scored 35,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:12] Scored 36,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:14] Scored 37,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:16] Scored 38,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:18] Scored 39,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:20] Scored 40,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:21] Scored 41,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:23] Scored 42,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:25] Scored 43,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:30] Scored 44,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:31] Scored 45,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:33] Scored 46,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:35] Scored 47,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:37] Scored 48,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:41] Scored 49,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:43] Scored 50,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:45] Scored 51,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:47] Scored 52,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:49] Scored 53,000/53,424 users for enhanced_Science_Fiction_50_pos5_neg0_sample...
[03:11:53] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
[03:11:57] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[03:12:04] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Science_Fiction_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[03:12:08] [25/27] enhanced_Thriller_25_pos5_neg0_sample — loading & training...
[03:19:22] Scored 1,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:24] Scored 2,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:26] Scored 3,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:28] Scored 4,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:30] Scored 5,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:32] Scored 6,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:34] Scored 7,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:36] Scored 8,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:38] Scored 9,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:41] Scored 10,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:43] Scored 11,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:46] Scored 12,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:48] Scored 13,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:50] Scored 14,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:52] Scored 15,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:54] Scored 16,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:57] Scored 17,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:19:59] Scored 18,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:01] Scored 19,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:03] Scored 20,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:05] Scored 21,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:07] Scored 22,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:10] Scored 23,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:12] Scored 24,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:14] Scored 25,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:16] Scored 26,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:19] Scored 27,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:21] Scored 28,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:23] Scored 29,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:26] Scored 30,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:28] Scored 31,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:30] Scored 32,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:32] Scored 33,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:34] Scored 34,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:37] Scored 35,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:39] Scored 36,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:42] Scored 37,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:45] Scored 38,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:47] Scored 39,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:52] Scored 40,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:53] Scored 41,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:55] Scored 42,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:57] Scored 43,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:20:59] Scored 44,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:01] Scored 45,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:03] Scored 46,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:05] Scored 47,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:07] Scored 48,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:08] Scored 49,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:11] Scored 50,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:13] Scored 51,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:16] Scored 52,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:21] Scored 53,000/53,424 users for enhanced_Thriller_25_pos5_neg0_sample...
[03:21:24] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[03:21:29] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
